0.000000 1.000000 
0.060463 0.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.065215 0.040156 
0.052348 0.040142 
0.052527 0.000000 
0.052527 0.000000 
0.052527 0.040129 
0.052707 0.040117 
0.000000 1.000000 
0.055061 0.040015 
0.054853 0.080040 
0.000000 1.000000 
0.050080 0.080788 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.050731 3.587072 
0.054732 3.839907 
0.084479 1.670448 
0.110377 0.851106 
0.127838 0.749281 
0.166344 0.595270 
0.256034 0.521915 
0.344701 0.589794 
0.543069 0.565425 
0.871081 0.485542 
1.000000 0.509903 
1.000000 0.485580 
1.000000 0.465669 
0.950227 0.448342 
0.493745 0.278582 
0.493745 0.187550 
0.384340 0.042891 
0.384340 0.045100 
0.312412 -0.091288 
0.311598 -0.184898 
0.341046 -0.185462 
0.329175 -0.182874 
0.358514 -0.284528 
0.417507 -0.289897 
0.466021 -0.345137 
0.544344 -0.354155 
0.712950 -0.312322 
1.000000 -1.711046 
1.000000 -1.760600 
0.371971 -1.855506 
0.218214 -2.363303 
0.201737 -3.344652 
0.227248 -0.433632 
0.222652 0.000000 
0.208736 0.000000 
0.208736 0.000000 
0.194821 0.000000 
0.180905 0.000000 
0.180905 0.000000 
0.166989 0.000000 
0.153073 0.000000 
0.153073 0.000000 
0.139158 0.000000 
0.139158 0.000000 
0.125242 0.000000 
0.125242 0.000000 
0.111326 0.000000 
0.111326 0.000000 
0.097410 0.000000 
0.097410 0.000000 
0.097410 0.000000 
0.083495 0.000000 
0.083495 0.000000 
0.083495 0.000000 
0.083495 0.000000 
0.069579 0.000000 
0.069579 0.000000 
0.069579 0.000000 
0.055663 0.000000 
0.055663 0.000000 
0.055663 0.000000 
0.055663 0.000000 
0.055663 0.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.322007 0.566741 
0.271767 0.602876 
0.245542 0.640449 
0.220485 0.640227 
0.195260 -0.160659 
0.184740 -0.160446 
0.187352 -0.200343 
0.177162 -0.120089 
0.165384 0.520182 
0.157816 0.481483 
0.139107 -3.516125 
0.151038 -0.200093 
0.134797 -1.561987 
0.191126 0.081739 
0.168139 0.040801 
0.156556 -0.203839 
0.154475 -0.163762 
0.164649 -0.164372 
0.139725 -1.361516 
0.217294 -0.129412 
0.321258 0.000000 
0.290168 -0.138269 
0.290168 -0.138269 
0.309759 -0.184298 
0.329271 -0.140547 
0.326869 -1.338992 
0.922355 -1.323684 
1.000000 -1.442255 
0.653704 -1.357772 
0.286486 -1.417772 
0.180636 -2.095277 
0.149581 -2.746731 
0.153815 0.000000 
0.153815 0.000000 
0.139832 0.000000 
0.139832 0.000000 
0.125849 0.000000 
0.125849 0.000000 
0.125849 0.000000 
0.111865 0.000000 
0.111865 0.000000 
0.097882 0.000000 
0.097882 0.000000 
0.097882 0.000000 
0.083899 0.000000 
0.083899 0.000000 
0.083899 0.000000 
0.069916 0.000000 
0.069916 0.000000 
0.069916 0.000000 
0.069916 0.000000 
0.055933 0.000000 
0.055933 0.000000 
0.055933 0.000000 
0.055933 0.000000 
0.055933 0.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.160753 0.362620 
0.970287 0.427457 
0.970287 0.441937 
1.000000 -0.159801 
1.000000 -0.159801 
1.000000 0.329015 
1.000000 0.329015 
1.000000 -0.569321 
1.000000 -0.326313 
1.000000 -0.168305 
1.000000 0.112191 
1.000000 0.393653 
1.000000 -0.434635 
1.000000 -0.224288 
1.000000 0.055270 
1.000000 0.333382 
1.000000 0.613075 
1.000000 -0.579702 
1.000000 -0.388882 
1.000000 -0.110891 
1.000000 0.164595 
1.000000 0.445869 
1.000000 -0.494743 
1.000000 -0.221885 
0.870774 0.054327 
1.000000 0.273000 
1.000000 0.616463 
1.000000 -0.538327 
1.000000 -0.280362 
1.000000 -0.054963 
1.000000 0.218721 
1.000000 0.614149 
1.000000 -0.270158 
1.000000 -0.055411 
1.000000 0.222831 
1.000000 0.490890 
1.000000 -0.626764 
1.000000 -0.386710 
1.000000 -0.167313 
1.000000 0.054887 
1.000000 0.386204 
1.000000 -0.502637 
1.000000 -0.327432 
0.781917 0.000000 
0.751843 0.211962 
0.710847 0.485973 
1.000000 -0.734893 
0.621689 -0.581033 
0.272363 -0.403063 
0.142100 -0.342392 
0.122602 -0.286739 
0.113110 -0.281577 
0.093210 -0.138452 
0.093568 -0.137370 
0.083506 -0.090893 
0.083858 -0.090233 
0.073807 -0.094914 
0.073807 0.000000 
0.074045 0.088989 
0.063275 0.178759 
0.062909 0.180394 
0.062909 0.182135 
0.051866 0.275982 
0.051866 0.186989 
0.000000 1.000000 
0.120910 0.253691 
0.160762 0.310679 
0.250551 0.372141 
0.490207 0.384947 
0.940042 0.560439 
0.901931 -0.372420 
0.850338 -0.165114 
0.810055 0.055918 
0.770115 0.278077 
0.730743 0.487630 
0.693050 0.623162 
0.668132 -0.445277 
0.633947 -0.307107 
0.591938 -0.209985 
0.561007 -0.053462 
0.540806 0.107435 
0.511090 0.212833 
0.481806 0.313468 
0.463219 0.458357 
0.445969 0.541239 
0.430174 0.521783 
0.415048 0.459692 
0.399805 0.403645 
0.330792 0.351881 
0.270478 0.216575 
0.262064 0.085877 
0.241142 0.042797 
0.230626 -1.110919 
0.315531 0.000000 
0.283978 -1.121813 
0.275653 -1.149593 
0.250969 0.000000 
0.240931 -1.200319 
0.230119 -1.316066 
0.222982 -1.525397 
0.220958 0.179381 
0.209242 -1.720030 
0.211561 -2.494599 
0.219989 -3.279910 
0.250621 0.520065 
0.203413 -3.315087 
0.203413 -3.315087 
0.264953 0.040767 
0.253606 -0.000420 
0.241523 -0.244411 
0.225778 -0.330185 
0.244497 -0.288817 
0.240457 -0.288817 
0.248016 -0.293594 
0.244387 -0.423524 
0.272378 -0.344199 
0.290024 -0.392812 
0.296428 -0.399978 
0.323946 -0.408207 
0.371902 -0.417667 
0.450067 -0.333330 
0.497917 -0.438244 
0.655946 -0.402168 
0.944215 -0.467113 
1.000000 -0.432376 
1.000000 -0.394179 
1.000000 -0.382876 
1.000000 -0.369940 
1.000000 -0.358729 
1.000000 -0.199389 
0.841559 -0.196515 
0.691880 -0.048459 
0.641598 0.096599 
0.670932 0.097239 
0.619033 0.195803 
0.697991 0.248230 
0.786297 0.252923 
0.944849 0.309669 
1.000000 0.317846 
1.000000 0.272529 
1.000000 0.391563 
1.000000 0.385412 
1.000000 0.265804 
1.000000 0.259850 
1.000000 0.203562 
0.959289 0.100197 
0.889899 -0.049725 
0.818509 -0.049909 
0.807828 -0.150290 
0.836454 -0.152030 
0.784665 -0.256445 
0.752619 -0.209537 
0.711389 -0.320046 
0.670312 -0.274598 
0.640003 -0.280271 
0.610191 -0.276031 
0.580803 -0.269070 
0.551743 -0.262802 
0.522923 -0.205705 
0.493938 -0.101192 
0.474411 -0.103069 
0.454879 -0.099650 
0.425200 0.049108 
0.405611 0.049108 
0.364466 0.148369 
0.364466 0.153818 
0.322577 0.151773 
0.311930 0.102397 
0.291487 0.206494 
0.280908 0.210078 
0.260459 0.213949 
0.250181 0.163606 
0.240056 0.166148 
0.230003 0.168857 
0.210015 0.167730 
0.200082 -0.880265 
0.190336 0.213949 
0.180130 -0.927105 
0.181549 -0.958091 
0.174457 0.330245 
0.163043 -0.915789 
0.156309 -0.911752 
0.161282 -1.351552 
0.160541 -2.368338 
0.178399 0.362474 
0.161150 -3.433368 
0.184574 0.320002 
0.165136 -3.519811 
0.189346 0.282346 
0.167817 -0.160816 
0.165663 -0.120824 
0.151485 -0.443683 
0.158837 -0.203041 
0.168686 -0.203808 
0.154552 -0.327469 
0.163095 -0.288745 
0.171851 -0.207844 
0.181241 -0.376413 
0.177807 -0.296382 
0.186325 -0.299595 
0.194755 -0.346500 
0.224141 -0.307801 
0.200586 -0.312337 
0.219488 -0.362733 
0.258614 -0.370141 
0.307535 -0.331226 
0.356324 -0.386852 
0.455111 -0.397595 
0.492993 -0.358693 
0.782162 -1.636542 
1.000000 -1.782196 
0.700028 -1.918559 
0.249382 -2.161076 
0.188134 -3.383562 
0.211167 -1.432903 
0.273753 2.356098 
0.273753 2.045891 
0.154758 0.000000 
0.154758 -0.622461 
0.149737 0.000000 
0.149737 0.000000 
0.136125 0.000000 
0.136125 0.000000 
0.122512 0.000000 
0.122512 0.000000 
0.108900 0.000000 
0.108900 0.000000 
0.108900 0.000000 
0.095287 0.000000 
0.095287 0.000000 
0.081675 0.000000 
0.081675 0.000000 
0.081675 0.000000 
0.081675 0.000000 
0.068062 0.000000 
0.068062 0.000000 
0.068062 0.000000 
0.054450 0.000000 
0.054450 0.000000 
0.054450 0.000000 
0.054450 0.000000 
0.054450 0.000000 
0.000000 -1.000000 
0.053445 -1.956287 
0.071177 -2.253018 
0.119990 -1.418274 
0.176348 -1.011887 
0.283995 -0.883059 
0.782479 -0.788321 
1.000000 -0.734718 
1.000000 -0.687298 
1.000000 -0.650239 
0.817354 -0.525669 
0.620702 -0.416367 
0.502540 -0.226043 
0.432393 -0.178753 
0.382011 0.000000 
0.382011 0.088601 
0.359671 0.088980 
0.369131 0.178742 
0.346020 0.270565 
0.384820 0.320286 
0.391834 0.326256 
0.450249 0.332928 
0.559081 0.291776 
0.566472 0.397216 
0.774818 0.358311 
1.000000 0.421835 
1.000000 0.397913 
1.000000 0.392611 
1.000000 0.365553 
1.000000 0.365553 
0.891421 0.197317 
0.731821 0.197317 
0.652979 -0.048000 
0.601388 -0.096308 
0.579926 -0.193876 
0.648909 -0.147390 
0.627151 -0.297944 
0.785780 -0.253965 
1.000000 -0.362879 
0.971730 -0.320846 
0.920350 -0.275351 
0.870000 -0.395930 
0.830649 -0.381211 
0.792388 -0.263216 
0.754073 -0.206005 
0.715545 -0.202663 
0.687196 -0.099780 
0.647748 -0.049524 
0.617870 0.049346 
0.587023 0.049523 
0.556237 0.149111 
0.524773 0.150786 
0.503615 0.152554 
0.472585 0.257368 
0.451405 0.210348 
0.430721 0.214241 
0.400266 0.163844 
0.380076 0.166401 
0.370002 0.166805 
0.350031 0.167500 
0.330149 0.164834 
0.310335 0.162336 
0.300591 0.159991 
0.280870 0.105190 
0.271079 0.104260 
0.261297 0.103365 
0.241460 0.102503 
0.231673 0.101674 
0.221885 -0.857435 
0.210210 0.108403 
0.200309 0.161018 
0.190488 0.211670 
0.180778 0.259881 
0.171206 0.305376 
0.161800 0.447523 
0.154382 0.578174 
0.154382 0.749144 
0.147184 1.274987 
0.149472 1.344433 
0.163373 3.434873 
0.166049 3.519881 
0.219003 -0.081304 
0.195779 -0.081304 
0.184607 0.202690 
0.181998 0.162728 
0.168009 0.367295 
0.187567 0.288008 
0.195920 0.207243 
0.182270 0.333538 
0.190305 0.294900 
0.198639 0.383057 
0.195292 0.345561 
0.214007 0.350709 
0.232447 0.356535 
0.261135 0.363125 
0.299830 0.324262 
0.297454 0.377941 
0.356180 0.387416 
0.454961 0.348462 
0.583720 0.409047 
0.922394 0.423180 
1.000000 1.648762 
1.000000 1.617832 
0.375069 1.641748 
0.221212 2.294338 
0.181568 3.226542 
0.206095 0.000000 
0.192356 0.000000 
0.178616 0.000000 
0.178616 0.000000 
0.164876 0.000000 
0.151137 0.000000 
0.151137 0.000000 
0.137397 0.000000 
0.137397 0.000000 
0.123657 0.000000 
0.123657 0.000000 
0.109917 0.000000 
0.109917 0.000000 
0.109917 0.000000 
0.096178 0.000000 
0.096178 0.000000 
0.082438 0.000000 
0.082438 0.000000 
0.082438 0.000000 
0.082438 0.000000 
0.068698 0.000000 
0.068698 0.000000 
0.068698 0.000000 
0.054959 0.000000 
0.054959 0.000000 
0.054959 0.000000 
0.054959 0.000000 
0.054959 0.000000 
0.000000 1.000000 
0.000000 1.000000 
0.052980 3.003428 
0.100344 1.647481 
0.157060 1.175215 
0.157060 1.217086 
0.911738 0.800648 
1.000000 0.777842 
1.000000 0.725676 
1.000000 0.637430 
0.760446 0.564069 
0.552901 0.363960 
0.464340 0.223221 
0.425435 0.088333 
0.394806 -0.043986 
0.362205 -0.088151 
0.382289 -0.177031 
0.369391 -0.267834 
0.397603 -0.271534 
0.404831 -0.321527 
0.452913 -0.327642 
0.469995 -0.430045 
0.587849 -0.344475 
0.786550 -0.454381 
1.000000 -0.366610 
1.000000 -0.486762 
1.000000 -0.454022 
1.000000 -0.432686 
1.000000 -0.364588 
1.000000 -0.252901 
0.961088 -0.148874 
0.841701 -0.098187 
0.731395 0.000000 
0.670446 0.146266 
0.709302 0.098525 
0.698078 0.248083 
0.877116 0.202210 
1.000000 0.308193 
1.000000 0.263494 
0.961205 0.377555 
0.910069 0.335306 
0.870196 0.332435 
0.821217 0.322345 
0.782940 0.313450 
0.745185 0.152778 
0.716356 0.150978 
0.677447 0.049758 
0.647603 -0.000000 
0.617247 -0.049576 
0.576337 -0.099515 
0.555316 -0.100258 
0.493456 -0.206414 
0.493456 -0.203641 
0.472256 -0.216856 
0.441322 -0.263270 
0.400123 -0.220873 
0.380001 -0.211858 
0.360062 -0.230877 
0.340294 -0.229368 
0.320667 -0.212983 
0.311145 -0.212983 
0.291672 -0.154111 
0.282115 -0.101492 
0.262306 -0.000000 
0.252217 -0.000000 
0.242128 0.956647 
0.230158 -0.109171 
0.210242 -0.162122 
0.200412 -0.213054 
0.190696 -0.261478 
0.191190 -0.358303 
0.181974 -0.448145 
0.173191 -0.627121 
0.165345 -0.788326 
0.158763 -1.155878 
0.166534 -1.821886 
0.170385 0.325192 
0.166713 -3.272897 
0.174616 0.240355 
0.170980 0.240740 
0.154692 -3.477257 
0.174581 0.040060 
0.161734 -1.722203 
0.190998 0.122635 
0.192552 0.040776 
0.168945 -0.162974 
0.179066 -0.163512 
0.153574 -0.287173 
0.174128 -0.247872 
0.171672 -0.207955 
0.158428 -0.376630 
0.177643 -0.296579 
0.186165 -0.299815 
0.194599 -0.346781 
0.223977 -0.308079 
0.211001 -0.312647 
0.229798 -0.363127 
0.258473 -0.370588 
0.307388 -0.331670 
0.356178 -0.387422 
0.384188 -0.398248 
0.543162 -0.359351 
0.782028 -1.796827 
1.000000 -1.748248 
0.675965 -1.962820 
0.675965 -1.876335 
0.156683 -3.062564 
0.156683 0.000000 
0.163898 0.000000 
0.150240 0.000000 
0.150240 0.000000 
0.136582 0.000000 
0.136582 0.000000 
0.122924 0.000000 
0.122924 0.000000 
0.109266 0.000000 
0.109266 0.000000 
0.109266 0.000000 
0.095607 0.000000 
0.095607 0.000000 
0.081949 0.000000 
0.081949 0.000000 
0.081949 0.000000 
0.081949 0.000000 
0.068291 0.000000 
0.068291 0.000000 
0.068291 0.000000 
0.054633 0.000000 
0.054633 0.000000 
0.054633 0.000000 
0.054633 0.000000 
0.054633 0.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.061914 0.372218 
0.071604 0.333290 
0.091457 0.438187 
0.111009 0.351845 
0.160799 0.413431 
0.470981 0.479196 
1.000000 0.612148 
1.000000 0.768313 
0.915613 0.145442 
0.915613 0.145442 
0.685643 0.576090 
0.685643 -0.579220 
0.593502 -0.523194 
0.593502 -0.443599 
1.000000 -0.356763 
1.000000 -0.104955 
1.000000 0.052952 
1.000000 0.158133 
1.000000 0.156035 
1.000000 0.000000 
0.945465 0.000000 
0.945465 -1.335153 
1.000000 -1.268593 
0.657663 -1.140736 
0.290276 -1.197393 
0.172751 -1.388987 
0.138718 -1.903934 
0.154652 -1.426413 
0.176941 0.000000 
0.149719 0.000000 
0.136108 0.000000 
0.136108 0.000000 
0.122498 0.000000 
0.122498 0.000000 
0.122498 0.000000 
0.108887 0.000000 
0.108887 0.000000 
0.095276 0.000000 
0.095276 0.000000 
0.095276 0.000000 
0.095276 0.000000 
0.081665 0.000000 
0.081665 0.000000 
0.081665 0.000000 
0.068054 0.000000 
0.068054 0.000000 
0.068054 0.000000 
0.068054 0.000000 
0.054443 0.000000 
0.054443 0.000000 
0.054443 0.000000 
0.054443 0.000000 
0.054443 0.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.685722 0.504336 
0.559315 0.580381 
0.442068 -0.260808 
0.448289 -0.219854 
0.487105 -0.133282 
0.463815 -0.089439 
0.451944 0.494142 
0.352911 0.438680 
0.293914 0.387533 
0.265887 0.212179 
0.235082 0.168515 
0.203251 -0.921828 
0.248757 -0.953249 
0.324045 -0.997305 
0.499541 -1.058782 
1.000000 -1.042040 
1.000000 -0.948186 
1.000000 -0.718024 
0.559128 -0.486139 
0.534008 -0.235445 
0.516454 -0.092846 
0.486656 0.230862 
0.463199 0.468079 
0.427903 0.530556 
0.424116 0.450835 
0.853797 0.571000 
1.000000 0.491166 
1.000000 0.503181 
1.000000 0.480203 
1.000000 -0.666166 
1.000000 -0.542559 
1.000000 -0.279873 
1.000000 -0.000000 
1.000000 0.272515 
1.000000 0.503409 
1.000000 0.490398 
1.000000 0.365296 
0.958988 0.351290 
0.669902 -0.840727 
0.521155 -0.573141 
0.903876 -0.467841 
0.903876 -0.467841 
0.810000 -0.055891 
0.810000 0.114909 
0.730009 0.112578 
0.700092 0.115046 
0.660254 0.110125 
0.630473 0.106738 
0.600734 0.107936 
0.571035 0.053449 
0.541163 0.000000 
0.511098 0.000000 
0.481034 0.000000 
0.460991 0.000000 
0.440948 0.000000 
0.420904 0.000000 
0.390840 -0.106395 
0.380574 -0.107403 
0.360352 -0.108452 
0.340189 -0.109546 
0.320080 -0.110687 
0.310020 -0.111878 
0.290000 -0.113212 
0.280018 -0.111892 
0.260065 -0.110688 
0.250140 -0.109535 
0.240237 -0.108431 
0.220336 -0.107372 
0.210458 -0.106356 
0.200588 -0.105380 
0.190724 -0.104442 
0.180861 -0.103540 
0.170995 0.000000 
0.170995 0.051336 
0.160849 0.000000 
0.150796 0.000000 
0.140743 0.000000 
0.130690 0.000000 
0.130690 0.000000 
0.120637 0.000000 
0.120637 0.000000 
0.110584 0.000000 
0.100531 0.000000 
0.100531 0.000000 
0.090478 0.000000 
0.090478 0.000000 
0.090478 0.000000 
0.080425 0.000000 
0.080425 0.103100 
0.070301 0.155965 
0.070208 0.105353 
0.060094 0.106319 
0.060094 0.107315 
0.060035 0.106202 
0.060035 0.109440 
0.050004 0.111750 
0.050004 0.113882 
0.000000 1.000000 
0.050304 0.102498 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.054767 -0.042822 
0.000000 1.000000 
0.057486 -0.041496 
0.000000 1.000000 
0.061083 0.000000 
0.000000 1.000000 
0.066039 0.040108 
0.053015 0.040097 
0.053201 0.040086 
0.053389 0.040076 
0.053579 0.080132 
0.053967 0.080098 
0.054363 0.040034 
0.000000 1.000000 
0.053338 0.120235 
0.052782 0.080223 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.000000 -1.000000 
0.000000 1.000000 
0.000000 1.000000 
0.065220 3.799220 
0.066304 3.799525 
0.082590 1.190258 
0.132659 0.765079 
0.160511 0.613714 
0.188563 0.496801 
0.216897 0.510728 
0.275591 0.431410 
0.364578 0.493869 
0.543239 0.512828 
1.000000 0.482002 
1.000000 0.448193 
1.000000 0.437485 
1.000000 0.420734 
1.000000 0.406498 
0.780155 0.295704 
0.692608 0.289666 
0.543097 0.142111 
0.503761 0.046952 
0.473454 0.000000 
0.452869 -0.093635 
0.431319 -0.094175 
0.409896 -0.236833 
0.448634 -0.192410 
0.436845 -0.292428 
0.525749 -0.298634 
0.795547 -0.254605 
0.823536 -0.363861 
1.000000 -0.321810 
1.000000 0.828773 
0.643682 0.565129 
0.577706 0.393708 
0.275654 0.143698 
