4.500000 2.200000 3.141593 
4.500000 2.200000 3.141593 
4.500000 2.200000 3.141593 
4.500000 2.200000 3.141593 
4.500000 2.200000 3.141593 
4.300000 2.200000 3.141593 
4.200000 2.200000 3.141593 
4.100000 2.200000 3.141593 
4.000000 2.200000 3.141593 
3.900000 2.200000 3.141593 
3.800000 2.200000 3.141593 
3.700000 2.200000 3.141593 
3.600000 2.200000 3.141593 
3.500000 2.200000 3.141593 
3.400000 2.200000 3.141593 
3.300000 2.200000 3.141593 
3.200000 2.200000 -3.017142 
3.122000 2.190242 -2.915800 
3.061000 2.176230 -2.821401 
3.038000 2.168603 -2.740840 
3.023000 2.162248 -2.654534 
3.012000 2.156422 -2.558282 
3.004000 2.151143 -2.524815 
2.996000 2.145471 -2.374686 
2.988000 2.137761 -2.374686 
2.981000 2.131015 -2.374686 
2.974000 2.124270 -2.374686 
2.967000 2.117524 -2.374686 
2.954000 2.104996 -2.374686 
2.954000 2.104996 -2.374686 
2.948000 2.099214 -2.374686 
2.943000 2.094395 -2.374686 
2.933000 2.084758 -2.374686 
2.928000 2.079940 -2.374686 
2.924000 2.076085 -2.374686 
2.924000 2.076085 -2.374686 
2.916000 2.068376 -2.374686 
2.912000 2.064521 -2.374686 
2.912000 2.064521 -2.274686 
2.908604 2.060521 -2.274686 
2.905208 2.056521 -2.274686 
2.901812 2.052521 -2.274686 
2.901812 2.052521 -2.174686 
2.898363 2.047521 -2.056749 
2.894666 2.040521 -1.918601 
2.890315 2.028521 -1.786118 
2.885722 2.007521 -1.629322 
2.880508 1.918521 -1.549028 
2.882684 1.818545 -1.391948 
2.900474 1.720140 -1.234869 
2.919678 1.665140 -1.077789 
2.935258 1.636140 -0.920710 
2.949705 1.617140 -0.763630 
2.963705 1.603736 -0.920710 
2.975870 1.587736 -0.763630 
2.987870 1.576248 -0.920710 
2.999275 1.561248 -0.763630 
3.010275 1.550717 -0.867560 
3.020449 1.538717 -0.883614 
3.030297 1.526717 -0.903711 
3.039747 1.514717 -0.859401 
3.048366 1.504717 -0.906435 
3.056981 1.493717 -0.870170 
3.064571 1.484717 -0.920915 
3.072171 1.474717 -0.896693 
3.079362 1.465717 -0.932918 
3.086774 1.455717 -0.884390 
3.093329 1.447717 -0.942718 
3.099864 1.438717 -0.942718 
3.106400 1.429717 -0.967018 
3.111917 1.421717 -1.011754 
3.117548 1.412717 -1.065115 
3.123085 1.402717 -1.106732 
3.128591 1.391717 -1.157322 
3.134295 1.378717 -1.213138 
3.139901 1.363717 -1.283475 
3.150834 1.326717 -1.351773 
3.158625 1.291717 -1.422875 
3.164436 1.252717 -1.502517 
3.171259 1.152950 -1.587431 
3.169596 1.052963 -1.665342 
3.160155 0.953410 -1.743253 
3.142995 0.854893 -1.718802 
3.128248 0.755987 -1.694350 
3.115924 0.656749 -1.704492 
3.088260 0.458674 -1.749582 
3.088260 0.458674 -1.749582 
3.057020 0.298268 -1.703675 
3.057020 0.298268 -1.703675 
3.043384 0.135521 -1.553153 
3.045148 0.035536 -1.507083 
3.051515 -0.064261 -1.485769 
3.060007 -0.163900 -1.491001 
3.067978 -0.263581 -1.512020 
3.073853 -0.363409 -1.538778 
3.076991 -0.461409 -1.560715 
3.077929 -0.554409 -1.476705 
3.086328 -0.643409 -1.409208 
3.094805 -0.695409 -1.369783 
3.103974 -0.740409 -1.341008 
3.114033 -0.783409 -1.336300 
3.123588 -0.823409 -1.350383 
