0.329987 0.258423 0.258865 0.172619 
0.149293 0.041099 0.120858 -0.026831 
0.023688 -0.007585 -0.044316 0.001282 
-0.021483 -0.014543 -0.136644 -0.159850 
-0.199210 -0.244234 -0.204125 -0.198637 
-0.264696 -0.290031 -0.309023 -0.361142 
-0.396582 -0.628190 -0.727931 -0.684140 
-0.442309 -0.403425 -0.514027 -0.616048 
-0.681784 -0.744424 -0.813284 -0.798415 
-0.819265 -0.935963 -0.974602 -0.963696 
-1.010677 -1.068144 -1.121872 -0.989576 
-1.173364 -1.075868 -1.260394 -1.232352 
-1.229994 -1.244904 -1.071826 -1.150793 
-1.295146 -1.300762 -1.019021 -1.410719 
-0.994928 -0.998679 -1.312758 -1.163474 
-1.017751 -1.049326 -1.493706 -1.497941 
-1.168791 -1.349554 -1.180473 -1.351378 
-1.077718 -1.044815 -1.035634 -1.031959 
-0.995833 -0.988834 -0.966826 -0.871028 
-0.844213 -0.820787 -0.795398 -0.780967 
-0.761492 -0.739476 -0.721995 -0.702902 
-0.684880 -0.662354 -0.637621 -0.613975 
-0.598236 -0.570243 -0.540830 -0.529079 
-0.494370 -0.454197 -0.431025 -0.443852 
-0.410205 -0.371021 -0.322506 -0.270163 
-0.258616 -0.310007 -0.307831 -0.303641 
-0.300314 -0.297865 -0.293095 -0.288977 
-0.281167 -0.279644 -0.277602 -0.272485 
-0.270042 -0.257008 -0.252661 -0.251171 
-0.248924 -0.245322 -0.235749 -0.232102 
-0.237305 -0.229108 -0.228014 -0.221257 
-0.226275 -0.218184 -0.216442 -0.208580 
-0.211065 -0.238859 -0.211979 -0.232279 
-0.239566 -0.192128 -0.213889 -0.210872 
-0.202543 -0.242770 -0.265076 -0.233779 
-0.189731 -0.222760 -0.205377 -0.144045 
-0.107779 -0.134283 -0.065804 0.061214 
0.169462 0.288068 0.266217 0.530047 
0.422194 0.718691 0.837441 0.978783 
1.110776 1.239126 1.269986 1.262355 
1.414461 1.416178 1.368464 1.410153 
1.408527 1.460380 1.453336 1.431328 
1.433966 1.439920 1.446935 1.451584 
1.455853 1.463218 1.472906 1.477990 
1.485080 1.488597 1.493410 1.500119 
1.512583 1.525890 1.522997 1.540396 
1.533276 1.535377 1.554916 1.537056 
1.532958 1.546998 1.553999 1.570827 
1.561705 1.576633 1.544637 1.546369 
1.543975 1.565611 1.541051 1.542146 
1.583367 1.599693 1.539393 1.519155 
1.544473 1.540209 1.584091 1.616282 
1.539095 1.641302 1.506148 1.594717 
1.663932 1.648736 1.574790 1.781687 
1.830510 1.872012 1.882002 1.903573 
2.050595 2.012149 1.959312 1.883674 
2.039801 1.903170 1.938908 1.982166 
2.085532 2.422450 2.497626 2.576097 
2.645102 2.706761 2.764551 2.814578 
2.868323 2.956944 3.102785 3.253427 
3.416342 3.245088 3.318765 3.420427 
3.495658 3.567336 3.643524 3.774713 
3.823109 3.985402 4.116509 3.938171 
4.159407 4.210542 4.353957 4.457932 
4.243998 4.481552 4.665041 4.626163 
4.831922 4.856963 4.933248 4.842099 
4.872124 5.003983 5.075522 5.196266 
4.983162 5.229952 5.291962 5.126407 
5.101688 5.423831 5.344651 5.473868 
5.410154 5.439782 5.384674 5.490935 
5.390113 5.478393 5.556371 5.598966 
5.670475 5.415099 5.616015 5.620209 
5.535302 5.722819 5.740808 5.655153 
5.759869 5.808891 5.706860 5.801771 
5.853182 5.729310 5.680045 5.842470 
5.587256 5.910425 5.786148 5.611966 
5.905826 5.891105 5.878914 5.635457 
5.640421 5.888611 5.625373 5.939148 
5.949004 5.877065 5.847461 5.834808 
5.778418 5.920102 5.734154 5.898823 
5.772824 5.885462 5.811173 5.902524 
5.845378 5.634325 5.622712 5.898957 
5.818786 5.877911 5.881776 5.772478 
5.798701 5.649938 5.627310 5.586803 
5.827513 5.833334 5.798230 5.823541 
5.651997 5.828222 5.649432 5.816166 
5.635382 5.852997 5.925183 5.781640 
5.833468 5.892760 5.824381 5.805838 
5.863194 5.862026 5.800950 5.828261 
5.870954 5.799816 5.912430 5.853513 
5.821810 5.822004 5.814355 5.814402 
5.882642 5.818280 5.812464 5.799152 
5.795034 5.792107 5.789103 5.787988 
5.780237 5.767954 5.758828 5.757324 
5.741908 5.689219 5.575509 5.520905 
5.479850 5.449002 5.422583 5.392106 
5.352135 5.301363 5.246866 5.108146 
4.983140 4.866607 4.685629 4.546198 
4.434548 4.336153 4.272213 4.207190 
4.142247 4.096844 4.058420 4.008908 
3.963220 3.895353 3.863818 3.770690 
3.664963 3.664176 3.479472 3.499526 
3.411121 3.278578 3.209455 3.182921 
3.163046 3.203366 3.114997 3.113656 
3.057591 3.000013 2.859809 2.709291 
2.566017 2.444214 2.264092 2.122690 
1.999503 1.847967 1.712165 1.583014 
1.479422 1.389291 1.308732 1.193457 
1.267268 1.166307 0.949536 0.979701 
0.968412 0.638613 0.663373 0.637160 
0.485949 0.341138 0.307072 0.170968 
0.068471 0.005565 -0.118095 -0.330738 
-0.448012 -0.575190 -0.755562 -0.851217 
-0.850430 -0.887307 -0.792993 -0.966996 
-1.147413 -1.081212 -1.308452 -1.347310 
-1.455266 -1.488877 -1.680458 -1.817838 
-1.865030 -1.979221 -2.020397 -2.116217 
-2.266628 -2.382414 -2.549412 -2.731860 
-2.800903 -2.773265 -2.838837 -2.853061 
-2.814084 -2.834925 -2.854975 -2.862716 
-2.873869 -3.026874 -3.039841 -3.057700 
-3.070043 -3.080635 -3.094195 -3.101324 
-3.109988 -3.121014 -3.127904 -3.141958 
-3.159147 -3.156013 -3.166743 -3.153861 
-3.141693 -3.184923 -3.418320 -3.434561 
-3.499190 -3.452443 -3.419328 -3.522032 
-3.585436 -3.623546 -3.586143 -3.628986 
-3.656050 -3.797955 -3.730111 -3.787968 
-3.871400 -3.887324 -3.811081 -3.813159 
-3.973045 -3.707763 -3.834729 -3.899375 
-3.865647 -3.884687 -3.881397 -3.907122 
-3.879173 -3.913362 -3.891828 -3.772320 
-3.783346 -3.982197 -3.934255 -4.001896 
-3.742194 -3.972336 -3.985019 -3.966576 
-3.889738 -3.921520 -3.898693 -3.950050 
-3.968605 -4.070504 -3.984340 -4.155943 
-3.904387 -3.897382 -3.982307 -4.112676 
-4.120845 -4.135074 -4.204201 -3.904633 
-4.119385 -3.993851 -3.888633 -3.877642 
-4.116449 -3.893097 -3.873049 -3.837603 
-4.031160 -3.765170 -4.047534 -3.726713 
-3.943086 -3.951358 -3.675469 -3.718927 
-3.537936 -3.744336 -3.594429 -3.786240 
-3.355729 -3.734915 -3.451803 -3.680460 
-3.702066 -3.482259 -3.287965 -3.624171 
-3.427930 -3.092506 -3.828332 -3.177703 
-3.376157 -3.336658 -3.169214 -3.464448 
-3.036965 -3.276900 -3.462752 -2.558790 
-3.077826 -2.557927 -2.637072 -2.474083 
-2.444554 -3.071595 -2.449447 -2.378981 
-2.353209 -2.285977 -2.336600 -2.332741 
-2.302459 -2.258705 -2.242240 -2.185741 
-2.177251 -2.242795 -2.496167 -2.155224 
-2.493289 -2.129212 -2.242783 -2.435961 
-2.077500 -2.443986 -2.196512 -2.115814 
-2.423648 -2.416850 -2.177105 -2.392839 
-1.998108 -2.394167 -2.385000 -2.379559 
-2.374114 -2.368870 -2.365399 -2.361801 
-2.357235 -2.354594 -2.353709 -2.355781 
-2.350974 -2.355605 -2.349864 -2.355416 
-2.344247 -2.344116 -2.340818 -2.338117 
-2.346768 -2.331011 -2.323104 -2.344990 
-2.351525 -2.348617 -2.308914 -2.286894 
-2.282042 -2.270877 -2.267372 -2.250163 
-2.239649 -2.250568 -2.249627 -2.406994 
-2.440543 -2.497697 -2.493593 -2.490106 
-2.483472 -2.484756 -2.470505 -2.413280 
-2.374841 -2.310181 -2.252257 -2.163144 
-2.079530 -2.260861 -2.260631 -2.260848 
-2.261090 -2.262604 -2.265981 -2.268462 
-2.273848 -2.275585 -2.276424 -2.279334 
-2.282177 -2.283906 -2.286104 -2.287432 
-2.288742 -2.290382 -2.291880 -2.292874 
-2.293519 -2.294763 -2.296746 -2.298654 
-2.300052 -2.301616 -2.309271 -2.304930 
-2.305061 -2.310519 -2.310669 -2.310047 
-2.314756 -2.312509 -2.311686 -2.312883 
-2.313839 -2.293447 -2.306737 -2.399945 
-2.368452 -2.334096 -2.476852 -2.515655 
-2.750147 -2.763664 -2.977453 -2.901434 
-2.865609 -3.094141 -2.949238 -2.980023 
-3.017633 -3.124633 -3.163352 -3.312501 
-3.334953 -3.310159 -3.242494 -3.404362 
-3.623656 -3.730198 -3.764317 -3.984617 
-3.683701 -3.946261 -4.113899 -4.198705 
-4.209854 -4.366597 -4.066848 -4.308780 
-4.418442 -4.537882 -4.598405 -4.612692 
-4.692322 -4.761565 -4.816836 -4.913164 
-5.019120 -5.012077 -5.043731 -5.247891 
-5.100371 -5.202350 -5.202838 -5.309231 
-5.386449 -5.427342 -5.370976 -5.405374 
-5.468236 -5.502307 -5.717441 -5.773895 
-5.486520 -5.778644 -5.745823 -5.916912 
-5.789074 -5.957212 -5.677621 -5.597826 
-5.707552 -5.749944 -5.753844 -5.765262 
-5.658291 -5.657047 -5.646526 -5.649082 
-5.652367 -5.678865 -5.675561 -5.673000 
-5.671474 -5.656186 -5.647528 -5.636113 
-5.626271 -5.618440 -5.607335 -5.595067 
-5.583256 -5.570982 -5.553512 -5.536016 
-5.521375 -5.499222 -5.479809 -5.458356 
-5.434700 -5.400713 -5.356038 -5.305998 
-5.240828 -5.117038 -4.934081 -4.787505 
-4.709191 -4.616138 -4.566292 -4.541358 
-4.523679 -4.504758 -4.476740 -4.455775 
-4.441053 -4.425501 -4.418072 -4.400955 
-4.383614 -4.370322 -4.354657 -4.345932 
-4.328648 -4.323521 -4.328675 -4.315810 
-4.331931 -4.306446 -4.318725 -4.296472 
-4.284646 -4.283099 -4.254641 -4.288451 
-4.264270 -4.268577 -4.250817 -4.249359 
-4.238661 -4.248114 -4.219683 -4.255798 
-4.224487 -4.148163 -4.198220 -4.215339 
-4.207764 -4.266574 -4.194384 -4.275232 
-4.226126 -4.295681 -4.294456 -4.298399 
-4.376735 -4.258444 -4.253355 -4.423214 
-4.303945 -4.268554 -4.328927 -4.243417 
-4.226497 -4.260338 -4.439060 -4.315670 
-4.356391 -4.345340 -4.021894 -4.298511 
-3.986093 -3.878635 -3.923513 -4.202906 
-3.723708 -4.128288 -4.148299 -4.022911 
-4.033615 -4.528322 -3.437871 -4.515830 
-4.563556 -4.175227 -4.582928 -3.238911 
-4.195605 -4.642150 -4.209728 -4.262102 
-4.634885 -4.345330 -3.447541 -4.316972 
-4.120765 -3.452136 -3.388510 -3.378935 
-3.384735 -3.396333 -3.383116 -3.340748 
-4.183926 -4.368016 -3.322378 -3.315159 
-3.974110 -4.170386 -4.702535 -4.153845 
-4.089164 -4.161414 -4.082740 -4.137473 
-4.129826 -3.154080 -3.017954 -2.988922 
-2.965017 -2.785438 -2.747947 -2.695893 
-2.665388 -2.654051 -2.629305 -2.598756 
-2.590108 -2.566842 -2.541779 -2.523173 
-2.498697 -2.471360 -2.454647 -2.434154 
-2.405720 -2.465221 -2.417944 -2.351519 
-2.334895 -2.369689 -2.377305 -2.273261 
-2.192066 -2.174367 -2.040847 -2.043710 
-2.033006 -2.033085 -2.033310 -2.032355 
-2.032623 -2.031901 -2.031223 -2.030425 
-2.029695 -2.028915 -2.028345 -2.027913 
-2.026684 -2.026541 -2.025986 -2.025778 
-2.025343 -2.024835 -2.024445 -2.023963 
-2.023590 -2.023137 -2.023930 -2.017638 
-2.013940 -2.002808 -2.005062 -2.004984 
-2.095742 -2.150404 -2.172189 -2.248585 
-2.419954 -2.407610 -2.333120 -2.570631 
-2.569345 -2.493303 -2.625772 -2.665773 
-2.673574 -2.578063 -2.690944 -2.758805 
-2.896147 -2.993052 -2.879621 -3.072803 
-3.165324 -2.993515 -3.035198 -3.199681 
-3.269470 -3.318017 -3.354685 -3.332912 
-3.354248 -3.794296 -3.422059 -3.687504 
-3.161367 -3.214878 -3.224560 -3.351433 
-3.436568 -3.453607 -3.499714 -3.548772 
-3.515297 -3.513115 -3.566552 -3.739232 
-3.610904 -3.623082 -3.640491 -3.659021 
-3.918002 -3.938581 -3.867638 -4.036343 
-3.895658 -3.959265 -3.885139 -4.037685 
-4.221385 -4.228265 -4.257287 -3.927588 
-4.030487 -4.270142 -4.202488 -4.038669 
-4.041351 -4.038366 -4.061822 -3.988706 
-3.992668 -3.991189 -3.985220 -3.949072 
-3.934190 -3.916278 -3.855348 -3.828040 
-3.771927 -3.745749 -3.717852 -3.698002 
-3.671758 -3.655891 -3.625842 -3.600205 
-3.569874 -3.547090 -3.507367 -3.476137 
-3.434433 -3.392223 -3.352664 -3.311129 
-3.258861 -3.214310 -3.123845 -2.971182 
-2.813721 -2.658234 -2.577299 -2.501078 
-2.486190 -2.457956 -2.441575 -2.422479 
-2.408051 -2.394442 -2.375598 -2.366122 
-2.354922 -2.343537 -2.333549 -2.320923 
-2.310840 -2.299834 -2.310229 -2.303266 
-2.299721 -2.287679 -2.280046 -2.267924 
-2.293731 -2.271865 -2.280952 -2.280640 
-2.274182 -2.241889 -2.231701 -2.232268 
-2.243363 -2.239638 -2.232113 -2.263727 
-2.210924 -2.270903 -2.229080 -2.313431 
-2.309082 -2.473357 -2.415038 -2.509439 
-2.501398 -2.510118 -2.582287 -2.597808 
-2.667253 -2.614856 -2.921671 -2.649980 
-2.783530 -2.805505 -2.763261 -2.882544 
-2.769579 -2.843578 -3.044536 -2.848079 
-2.913837 -3.122149 -3.219608 -3.222661 
-3.097126 -3.235015 -2.875054 -3.015135 
-3.582061 -4.601344 -3.425243 -3.411709 
-3.435264 -4.927523 -3.541646 -3.847580 
-3.569287 -4.269509 -3.680618 -3.815732 
-3.805284 -3.030087 -3.835812 -3.972803 
-3.850743 -4.058121 -4.287701 -4.060137 
-3.095194 -4.150428 -4.262314 -4.199506 
-4.278416 -3.654028 -4.265319 -4.015131 
-4.177816 -3.771776 -3.816501 -4.427143 
-4.208718 -4.324334 -4.414812 -4.219056 
0.987455 1.013152 1.032911 1.053315 
1.076390 1.092987 1.115523 1.135646 
1.169229 1.177301 1.196984 1.218485 
1.238152 1.259372 1.295648 1.333159 
1.368255 1.362621 1.332162 1.322893 
1.389146 1.342411 1.374316 1.378866 
1.381720 1.385290 1.393864 1.397961 
1.402231 1.407682 1.413609 1.419350 
1.422723 1.424881 1.428187 1.430966 
1.413459 1.417499 1.422020 1.425119 
1.421728 1.456312 1.482623 1.524269 
1.564088 1.417137 1.413819 1.483993 
1.486557 1.466892 1.444950 1.396664 
1.380953 1.366849 1.363093 1.358528 
1.361579 1.370265 1.375377 1.384081 
1.392245 1.394048 1.407474 1.410055 
1.416555 1.421520 1.431333 1.437043 
1.442476 1.441382 1.447926 1.454706 
1.458748 1.468849 1.492518 1.516341 
1.527322 1.572805 1.617776 1.670182 
1.753639 1.798656 1.858221 1.980949 
2.144953 2.095683 2.182732 2.400411 
2.355999 2.591640 2.454138 2.648471 
2.611502 2.618930 2.714733 2.909025 
2.905661 2.838186 3.055621 3.004282 
3.120820 3.108015 3.097360 3.128744 
3.153162 3.537313 3.469467 3.471344 
3.427912 3.579159 3.744866 3.674966 
3.660613 3.608042 3.614096 3.985114 
3.949134 4.003231 3.748966 3.777439 
4.087253 4.064407 3.928336 4.210197 
4.123593 4.272566 4.254439 4.192194 
4.212965 4.374392 4.259881 4.366027 
4.318061 4.297643 4.252555 4.423492 
4.324664 4.362434 4.405662 4.426307 
4.386697 4.438904 4.349158 4.514745 
4.531554 4.467458 4.474330 4.394526 
4.432260 4.604757 4.600499 4.376381 
4.623092 4.379136 4.539041 4.527689 
4.343881 4.698608 4.430292 4.428164 
4.718712 4.537979 4.236856 4.553703 
4.549365 4.752444 4.510639 4.352574 
4.443594 4.431045 4.736022 4.705158 
4.693744 4.392182 4.345681 4.333642 
4.706256 4.708047 4.364747 4.363741 
4.721691 4.393102 4.387663 4.720763 
4.775058 4.393213 4.393040 4.389926 
4.444953 4.284709 4.284027 4.740472 
4.393267 4.394217 4.377799 4.395502 
4.281245 4.388836 4.396904 4.280589 
4.281198 4.399693 4.281245 4.402005 
4.402496 4.404848 4.362290 4.407111 
4.281410 4.280001 4.407955 4.283094 
4.399109 4.399696 4.412614 4.354578 
4.348961 4.792105 4.359987 4.353768 
4.767347 4.419109 4.399209 4.398480 
4.263285 4.336356 4.388200 4.402398 
4.315569 4.399011 4.386650 4.343743 
4.408957 4.402191 4.295225 4.291213 
4.392630 4.409074 4.386413 4.397572 
4.282190 4.364214 4.342531 4.267765 
4.322201 4.373302 4.300220 4.402921 
4.263410 4.283887 4.402104 4.427049 
4.318865 4.313934 4.273488 4.360948 
4.264065 4.438717 4.313586 4.330294 
4.375761 4.321536 4.330802 4.310294 
4.397125 4.347521 4.305815 4.250416 
4.187891 4.179787 4.484629 4.154414 
4.128784 4.111838 4.084722 4.070967 
4.051097 4.012220 3.983004 3.980691 
3.979656 3.976575 3.981018 3.984643 
3.989928 4.000589 4.024842 4.045776 
4.069265 4.103994 4.119301 4.141717 
4.149547 4.156755 4.161947 4.175984 
4.188510 4.202416 4.213937 4.223245 
4.234403 4.243582 4.253822 4.282337 
4.277446 4.318957 4.335244 4.355248 
4.328989 4.332381 4.308414 4.274571 
4.150193 4.119122 4.124158 4.117318 
4.088827 4.066256 4.061970 4.043403 
4.030739 4.026626 3.987731 3.999955 
3.991238 3.944512 3.931477 3.917094 
3.907589 3.897487 3.900364 3.894880 
3.895063 3.887684 3.889723 3.864220 
3.861982 3.866319 3.837261 3.831529 
3.814079 3.790913 3.780139 3.768807 
3.759418 3.748579 3.735562 3.730985 
3.719334 3.712292 3.707403 3.699616 
3.692985 3.688077 3.684904 3.682514 
3.710672 3.687133 3.685463 3.677257 
3.679874 3.686651 3.696161 3.712082 
3.714570 3.685046 3.690981 3.716993 
3.704503 3.735676 3.739238 3.748523 
3.782899 3.736083 3.737740 3.744862 
3.745271 3.748682 3.711713 3.713384 
3.699920 3.702221 3.704371 3.707257 
3.709305 3.713046 3.709874 3.711339 
3.713422 3.716873 3.715891 3.718182 
3.715873 3.712631 3.708718 3.626267 
3.572331 3.524745 3.467229 3.422552 
3.400709 3.380487 3.348813 3.329141 
3.312283 3.293562 3.276782 3.259667 
3.244762 3.233510 3.220889 3.213314 
3.200786 3.191684 3.183070 3.171768 
3.162542 3.155653 3.144981 3.139344 
3.132363 3.125636 3.116786 3.110887 
3.086290 3.067557 3.045361 3.031280 
3.009976 2.980007 2.979117 2.954930 
2.936774 2.923954 2.907260 2.895057 
2.886571 2.863085 2.861081 2.844325 
2.745060 2.663440 2.575373 2.523258 
2.522823 2.453015 2.308084 2.249761 
2.172342 2.030973 1.966931 1.831660 
1.699101 1.569761 1.442775 1.248250 
1.118133 0.995525 0.869408 0.712027 
0.545313 0.346820 0.168901 0.059397 
-0.006601 -0.132699 -0.192550 -0.358938 
-0.310025 -0.455622 -0.645160 -0.812384 
-0.980646 -1.136693 -1.299977 -1.440521 
-1.607791 -1.764749 -1.921089 -2.018274 
-2.151487 -2.285174 -2.384508 -2.470656 
-2.443444 -2.523473 -2.671698 -2.696534 
